order_id,payment_method,order_dt,delivery_time,product_id,amount,product_group_name,product_name,price,address
44263,online,2022-10-31,19,10,48,Продукты,Хлеб,20,Солнечногорск
44263,online,2022-10-31,19,12,18,Продукты,Круассан,50,Солнечногорск
13134,online,2021-06-18,35,14,42,Напитки,Сок,100,Анжеро-Судженск
13134,online,2021-06-18,35,4,6,Одежда,Рубашка,15000,Анжеро-Судженск
13134,online,2021-06-18,35,6,32,Часы,Часы с кукушкой,90000,Анжеро-Судженск
13134,online,2021-06-18,35,3,28,Одежда,Юбка,10000,Анжеро-Судженск
69015,online,2021-04-22,34,11,23,Продукты,Огурец,5,Владикавказ
39273,offline,2021-10-16,5,8,1,Часы,Часы напольные,500,Тихвин
78742,online,2023-01-13,35,4,19,Одежда,Рубашка,15000,Симферополь
16299,offline,2020-09-21,50,6,14,Часы,Часы с кукушкой,90000,Черногорск
16299,offline,2020-09-21,50,2,1,Одежда,Штаны,2100,Черногорск
16299,offline,2020-09-21,50,5,5,Часы,Часы наручные,1000,Черногорск
16299,offline,2020-09-21,50,10,13,Продукты,Хлеб,20,Черногорск
16299,offline,2020-09-21,50,15,22,Напитки,Вода,20,Черногорск
67526,offline,2022-08-09,3,14,50,Напитки,Сок,100,Улан-Удэ
67526,offline,2022-08-09,3,15,47,Напитки,Вода,20,Улан-Удэ
74355,offline,2021-08-15,10,10,9,Продукты,Хлеб,20,Новошахтинск
74355,offline,2021-08-15,10,7,11,Часы,Часы настенные,3000,Новошахтинск
67818,online,2023-04-28,22,14,36,Напитки,Сок,100,Видное
67818,online,2023-04-28,22,13,7,Напитки,Злой кола,500,Видное
82401,offline,2023-04-13,5,14,28,Напитки,Сок,100,Губкин
82401,offline,2023-04-13,5,3,35,Одежда,Юбка,10000,Губкин
82401,offline,2023-04-13,5,15,48,Напитки,Вода,20,Губкин
82401,offline,2023-04-13,5,8,27,Часы,Часы напольные,500,Губкин
65636,online,2023-03-13,27,6,15,Часы,Часы с кукушкой,90000,Волгоград
40204,online,2020-01-13,26,8,23,Часы,Часы напольные,500,Воркута
38006,online,2021-04-07,4,3,14,Одежда,Юбка,10000,Ейск
38006,online,2021-04-07,4,8,8,Часы,Часы напольные,500,Ейск
40003,online,2021-06-04,6,2,44,Одежда,Штаны,2100,Владикавказ
40003,online,2021-06-04,6,11,8,Продукты,Огурец,5,Владикавказ
40003,online,2021-06-04,6,1,27,Одежда,Носки,500,Владикавказ
40003,online,2021-06-04,6,15,39,Напитки,Вода,20,Владикавказ
40003,online,2021-06-04,6,5,37,Часы,Часы наручные,1000,Владикавказ
70805,online,2021-12-21,26,10,14,Продукты,Хлеб,20,Тамбов
70805,online,2021-12-21,26,15,28,Напитки,Вода,20,Тамбов
70805,online,2021-12-21,26,9,28,Продукты,Молоко,50,Тамбов
50482,online,2022-03-13,10,5,8,Часы,Часы наручные,1000,Курган
58872,online,2020-02-25,19,4,1,Одежда,Рубашка,15000,Томск
3984,offline,2023-04-03,51,15,35,Напитки,Вода,20,Белорецк
40003,online,2021-06-04,51,2,44,Одежда,Штаны,2100,Владикавказ
40003,online,2021-06-04,51,11,8,Продукты,Огурец,5,Владикавказ
40003,online,2021-06-04,51,1,27,Одежда,Носки,500,Владикавказ
40003,online,2021-06-04,51,15,39,Напитки,Вода,20,Владикавказ
40003,online,2021-06-04,51,5,37,Часы,Часы наручные,1000,Владикавказ
7326,offline,2021-12-24,17,15,25,Напитки,Вода,20,Томск
7326,offline,2021-12-24,17,3,50,Одежда,Юбка,10000,Томск
7326,offline,2021-12-24,17,4,12,Одежда,Рубашка,15000,Томск
7326,offline,2021-12-24,17,1,36,Одежда,Носки,500,Томск
72525,offline,2020-10-24,50,1,29,Одежда,Носки,500,Абакан
61426,offline,2020-09-13,51,2,14,Одежда,Штаны,2100,Зеленогорск
92211,offline,2022-03-01,51,6,38,Часы,Часы с кукушкой,90000,Буйнакск
92211,offline,2022-03-01,51,2,33,Одежда,Штаны,2100,Буйнакск
92211,offline,2022-03-01,51,8,22,Часы,Часы напольные,500,Буйнакск
15660,online,2023-04-06,34,,,,,,Долгопрудный
28302,online,2020-05-12,41,7,3,Часы,Часы настенные,3000,Севастополь
28302,online,2020-05-12,41,13,29,Напитки,Злой кола,500,Севастополь
73112,offline,2020-08-11,10,4,4,Одежда,Рубашка,15000,Анапа
73112,offline,2020-08-11,10,6,2,Часы,Часы с кукушкой,90000,Анапа
73112,offline,2020-08-11,10,12,37,Продукты,Круассан,50,Анапа
83017,offline,2021-06-10,40,,,,,,Волгоград
38002,offline,2022-02-16,12,,,,,,Воткинск
91646,offline,2022-07-01,14,4,49,Одежда,Рубашка,15000,Волжск
91646,offline,2022-07-01,14,1,9,Одежда,Носки,500,Волжск
91646,offline,2022-07-01,14,7,8,Часы,Часы настенные,3000,Волжск
43566,offline,2022-05-17,16,14,38,Напитки,Сок,100,Красногорск
29144,online,2021-06-03,60,12,14,Продукты,Круассан,50,Воткинск
52435,online,2022-01-11,13,6,14,Часы,Часы с кукушкой,90000,Славянск-на-Кубани
52435,online,2022-01-11,13,13,4,Напитки,Злой кола,500,Славянск-на-Кубани
52435,online,2022-01-11,13,7,32,Часы,Часы настенные,3000,Славянск-на-Кубани
46868,offline,2021-09-28,50,10,44,Продукты,Хлеб,20,Ялта
46868,offline,2021-09-28,50,2,4,Одежда,Штаны,2100,Ялта
85157,offline,2020-12-19,58,6,5,Часы,Часы с кукушкой,90000,Клинцы
47041,online,2022-05-17,33,15,4,Напитки,Вода,20,Тихвин
47041,online,2022-05-17,33,6,17,Часы,Часы с кукушкой,90000,Тихвин
88252,offline,2021-03-05,8,9,41,Продукты,Молоко,50,Асбест
379,online,2022-05-28,36,,,,,,Стерлитамак
7974,online,2020-03-13,20,3,43,Одежда,Юбка,10000,Альметьевск
81056,offline,2023-04-27,19,15,48,Напитки,Вода,20,Северодвинск
71755,offline,2022-07-12,33,5,2,Часы,Часы наручные,1000,Артем
71755,offline,2022-07-12,33,6,6,Часы,Часы с кукушкой,90000,Артем
71755,offline,2022-07-12,33,8,42,Часы,Часы напольные,500,Артем
71755,offline,2022-07-12,33,4,23,Одежда,Рубашка,15000,Артем
44588,offline,2021-02-11,42,6,6,Часы,Часы с кукушкой,90000,Челябинск
44588,offline,2021-02-11,42,4,30,Одежда,Рубашка,15000,Челябинск
45010,online,2022-11-10,60,14,3,Напитки,Сок,100,Электросталь
45010,online,2022-11-10,60,6,21,Часы,Часы с кукушкой,90000,Электросталь
45010,online,2022-11-10,60,5,32,Часы,Часы наручные,1000,Электросталь
45010,online,2022-11-10,60,13,32,Напитки,Злой кола,500,Электросталь
78706,online,2020-08-26,13,15,5,Напитки,Вода,20,Набережные Челны
22534,offline,2021-11-01,58,7,49,Часы,Часы настенные,3000,Братск
22534,offline,2021-11-01,58,13,50,Напитки,Злой кола,500,Братск
22534,offline,2021-11-01,58,6,12,Часы,Часы с кукушкой,90000,Братск
50998,offline,2021-09-11,41,1,13,Одежда,Носки,500,Хабаровск
23636,online,2022-02-15,19,5,19,Часы,Часы наручные,1000,Фрязино
63941,online,2021-07-30,8,12,18,Продукты,Круассан,50,Нижневартовск
86215,online,2021-12-12,57,4,17,Одежда,Рубашка,15000,Магадан
55475,offline,2021-10-08,7,4,46,Одежда,Рубашка,15000,Саратов
55475,offline,2021-10-08,7,3,47,Одежда,Юбка,10000,Саратов
55475,offline,2021-10-08,7,9,27,Продукты,Молоко,50,Саратов
22296,offline,2020-07-03,6,8,39,Часы,Часы напольные,500,Озерск (Челябинская область)
22296,offline,2020-07-03,6,11,28,Продукты,Огурец,5,Озерск (Челябинская область)
22296,offline,2020-07-03,6,7,9,Часы,Часы настенные,3000,Озерск (Челябинская область)
22296,offline,2020-07-03,6,6,23,Часы,Часы с кукушкой,90000,Озерск (Челябинская область)
94882,offline,2021-02-08,4,7,48,Часы,Часы настенные,3000,Долгопрудный
85053,online,2022-11-08,36,12,16,Продукты,Круассан,50,Апатиты
85053,online,2022-11-08,36,3,34,Одежда,Юбка,10000,Апатиты
85053,online,2022-11-08,36,15,1,Напитки,Вода,20,Апатиты
9710,online,2021-09-26,34,10,43,Продукты,Хлеб,20,Алексин
9710,online,2021-09-26,34,12,33,Продукты,Круассан,50,Алексин
24676,offline,2022-08-22,41,8,3,Часы,Часы напольные,500,Уфа
24676,offline,2022-08-22,41,6,20,Часы,Часы с кукушкой,90000,Уфа
54065,online,2020-02-29,35,11,45,Продукты,Огурец,5,Котлас
54065,online,2020-02-29,35,15,24,Напитки,Вода,20,Котлас
70248,online,2022-12-17,26,13,22,Напитки,Злой кола,500,Хасавюрт
68019,online,2022-10-12,33,9,44,Продукты,Молоко,50,Жуковский
85612,online,2020-11-14,25,8,43,Часы,Часы напольные,500,Электросталь
85612,online,2020-11-14,25,4,25,Одежда,Рубашка,15000,Электросталь
46476,offline,2021-04-13,25,9,43,Продукты,Молоко,50,Грозный
46476,offline,2021-04-13,25,13,48,Напитки,Злой кола,500,Грозный
46476,offline,2021-04-13,25,14,8,Напитки,Сок,100,Грозный
88230,offline,2022-07-23,36,9,17,Продукты,Молоко,50,Калининград
88230,offline,2022-07-23,36,3,35,Одежда,Юбка,10000,Калининград
88230,offline,2022-07-23,36,7,1,Часы,Часы настенные,3000,Калининград
21661,online,2020-04-11,43,14,40,Напитки,Сок,100,Электросталь
63326,online,2022-04-30,58,3,22,Одежда,Юбка,10000,Кузнецк
13269,offline,2021-09-21,30,11,47,Продукты,Огурец,5,Салават
13269,offline,2021-09-21,30,14,8,Напитки,Сок,100,Салават
9940,offline,2020-04-14,13,,,,,,Минеральные Воды
53264,offline,2021-01-08,8,6,20,Часы,Часы с кукушкой,90000,Якутск
53264,offline,2021-01-08,8,5,39,Часы,Часы наручные,1000,Якутск
74423,online,2022-09-28,10,8,21,Часы,Часы напольные,500,Димитровград
74423,online,2022-09-28,10,4,22,Одежда,Рубашка,15000,Димитровград
74423,online,2022-09-28,10,3,49,Одежда,Юбка,10000,Димитровград
74423,online,2022-09-28,10,11,28,Продукты,Огурец,5,Димитровград
49683,online,2022-11-07,49,,,,,,Гатчина
22861,online,2022-10-17,36,10,50,Продукты,Хлеб,20,Химки
52171,online,2022-11-06,21,5,3,Часы,Часы наручные,1000,Новосибирск
52171,online,2022-11-06,21,15,33,Напитки,Вода,20,Новосибирск
52171,online,2022-11-06,21,3,24,Одежда,Юбка,10000,Новосибирск
77626,offline,2022-06-16,48,1,20,Одежда,Носки,500,Воронеж
77626,offline,2022-06-16,48,15,39,Напитки,Вода,20,Воронеж
77626,offline,2022-06-16,48,6,43,Часы,Часы с кукушкой,90000,Воронеж
77626,offline,2022-06-16,48,12,7,Продукты,Круассан,50,Воронеж
77626,offline,2022-06-16,48,4,36,Одежда,Рубашка,15000,Воронеж
85498,online,2020-04-30,54,3,2,Одежда,Юбка,10000,Канск
85498,online,2020-04-30,54,6,33,Часы,Часы с кукушкой,90000,Канск
85498,online,2020-04-30,54,13,34,Напитки,Злой кола,500,Канск
27523,online,2021-09-04,25,10,37,Продукты,Хлеб,20,Сочи
27523,online,2021-09-04,25,12,25,Продукты,Круассан,50,Сочи
27523,online,2021-09-04,25,4,33,Одежда,Рубашка,15000,Сочи
31783,online,2022-05-14,51,,,,,,Всеволожск
66023,online,2021-09-20,16,11,28,Продукты,Огурец,5,Буденновск
66023,online,2021-09-20,16,12,10,Продукты,Круассан,50,Буденновск
66023,online,2021-09-20,16,6,16,Часы,Часы с кукушкой,90000,Буденновск
66023,online,2021-09-20,16,1,5,Одежда,Носки,500,Буденновск
85946,online,2020-03-04,22,10,14,Продукты,Хлеб,20,Железногорск (Красноярский край)
85946,online,2020-03-04,22,5,29,Часы,Часы наручные,1000,Железногорск (Красноярский край)
18741,offline,2020-03-27,23,15,13,Напитки,Вода,20,Наро-Фоминск
87218,offline,2021-07-12,13,9,11,Продукты,Молоко,50,Жуковский
43080,offline,2022-07-29,58,3,25,Одежда,Юбка,10000,Краснотурьинск
43080,offline,2022-07-29,58,14,18,Напитки,Сок,100,Краснотурьинск
54204,offline,2020-05-04,18,9,20,Продукты,Молоко,50,Бор
54204,offline,2020-05-04,18,1,46,Одежда,Носки,500,Бор
40122,offline,2022-09-04,47,6,27,Часы,Часы с кукушкой,90000,Алексин
40122,offline,2022-09-04,47,14,20,Напитки,Сок,100,Алексин
99043,online,2020-05-20,21,6,46,Часы,Часы с кукушкой,90000,Архангельск
99043,online,2020-05-20,21,15,25,Напитки,Вода,20,Архангельск
99043,online,2020-05-20,21,1,1,Одежда,Носки,500,Архангельск
99043,online,2020-05-20,21,9,50,Продукты,Молоко,50,Архангельск
8189,online,2021-10-17,44,8,37,Часы,Часы напольные,500,Пенза
8189,online,2021-10-17,44,12,16,Продукты,Круассан,50,Пенза
8189,online,2021-10-17,44,1,18,Одежда,Носки,500,Пенза
8189,online,2021-10-17,44,14,10,Напитки,Сок,100,Пенза
44228,offline,2020-11-20,34,11,39,Продукты,Огурец,5,Серов
44228,offline,2020-11-20,34,10,24,Продукты,Хлеб,20,Серов
87563,online,2020-05-17,30,7,35,Часы,Часы настенные,3000,Шахты
87563,online,2020-05-17,30,13,28,Напитки,Злой кола,500,Шахты
66118,offline,2022-11-29,22,13,8,Напитки,Злой кола,500,Дубна
96245,offline,2021-04-13,39,,,,,,Тольятти
99710,online,2020-01-26,38,,,,,,Белогорск (Амурская область)
49225,online,2021-01-15,12,4,11,Одежда,Рубашка,15000,Дубна
49225,online,2021-01-15,12,12,23,Продукты,Круассан,50,Дубна
26165,online,2023-03-14,2,4,28,Одежда,Рубашка,15000,Чайковский
81484,offline,2021-09-24,19,9,3,Продукты,Молоко,50,Гатчина
81484,offline,2021-09-24,19,12,44,Продукты,Круассан,50,Гатчина
81484,offline,2021-09-24,19,6,46,Часы,Часы с кукушкой,90000,Гатчина
81484,offline,2021-09-24,19,10,46,Продукты,Хлеб,20,Гатчина
35201,offline,2022-08-23,25,12,18,Продукты,Круассан,50,Видное
35201,offline,2022-08-23,25,3,33,Одежда,Юбка,10000,Видное
57332,offline,2022-10-18,25,15,46,Напитки,Вода,20,Ногинск
57332,offline,2022-10-18,25,13,24,Напитки,Злой кола,500,Ногинск
57332,offline,2022-10-18,25,11,23,Продукты,Огурец,5,Ногинск
57332,offline,2022-10-18,25,5,36,Часы,Часы наручные,1000,Ногинск
53259,offline,2022-07-25,24,6,41,Часы,Часы с кукушкой,90000,Тимашевск
53259,offline,2022-07-25,24,5,3,Часы,Часы наручные,1000,Тимашевск
53259,offline,2022-07-25,24,11,13,Продукты,Огурец,5,Тимашевск
53259,offline,2022-07-25,24,7,46,Часы,Часы настенные,3000,Тимашевск
11503,online,2020-02-11,55,13,22,Напитки,Злой кола,500,Воркута
30197,online,2020-02-28,52,2,18,Одежда,Штаны,2100,Якутск
55185,online,2022-04-04,40,13,13,Напитки,Злой кола,500,Мелеуз
55185,online,2022-04-04,40,14,8,Напитки,Сок,100,Мелеуз
55185,online,2022-04-04,40,12,42,Продукты,Круассан,50,Мелеуз
59752,offline,2022-11-19,13,2,5,Одежда,Штаны,2100,Дмитров
59752,offline,2022-11-19,13,3,38,Одежда,Юбка,10000,Дмитров
59752,offline,2022-11-19,13,9,16,Продукты,Молоко,50,Дмитров
65636,online,2023-03-13,14,6,15,Часы,Часы с кукушкой,90000,Волгоград
70003,online,2023-03-19,55,9,50,Продукты,Молоко,50,Барнаул
70003,online,2023-03-19,55,14,34,Напитки,Сок,100,Барнаул
70003,online,2023-03-19,55,7,15,Часы,Часы настенные,3000,Барнаул
70003,online,2023-03-19,55,6,26,Часы,Часы с кукушкой,90000,Барнаул
70003,online,2023-03-19,55,2,45,Одежда,Штаны,2100,Барнаул
47189,offline,2022-08-30,30,,,,,,Воткинск
99708,offline,2020-05-08,6,11,42,Продукты,Огурец,5,Ейск
99708,offline,2020-05-08,6,12,3,Продукты,Круассан,50,Ейск
99708,offline,2020-05-08,6,4,23,Одежда,Рубашка,15000,Ейск
60461,offline,2022-10-20,36,,,,,,Арсеньев
93862,online,2021-04-15,37,13,22,Напитки,Злой кола,500,Котлас
12004,offline,2022-07-27,34,13,45,Напитки,Злой кола,500,Серпухов
12004,offline,2022-07-27,34,6,38,Часы,Часы с кукушкой,90000,Серпухов
44479,offline,2022-03-14,22,8,42,Часы,Часы напольные,500,Владикавказ
44479,offline,2022-03-14,22,9,20,Продукты,Молоко,50,Владикавказ
44479,offline,2022-03-14,22,2,43,Одежда,Штаны,2100,Владикавказ
25966,online,2020-04-27,39,,,,,,Воркута
99381,online,2022-10-22,3,10,29,Продукты,Хлеб,20,Севастополь
99381,online,2022-10-22,3,15,30,Напитки,Вода,20,Севастополь
99381,online,2022-10-22,3,9,44,Продукты,Молоко,50,Севастополь
91221,offline,2022-05-25,14,,,,,,Миасс
97368,online,2021-04-14,32,6,2,Часы,Часы с кукушкой,90000,Москва
97368,online,2021-04-14,32,1,9,Одежда,Носки,500,Москва
97368,online,2021-04-14,32,13,21,Напитки,Злой кола,500,Москва
68587,offline,2023-01-14,10,10,29,Продукты,Хлеб,20,Домодедово
68587,offline,2023-01-14,10,12,42,Продукты,Круассан,50,Домодедово
68587,offline,2023-01-14,10,9,2,Продукты,Молоко,50,Домодедово
32201,online,2020-02-01,18,7,43,Часы,Часы настенные,3000,Ярославль
36816,online,2021-10-28,51,13,21,Напитки,Злой кола,500,Саров
36816,online,2021-10-28,51,3,12,Одежда,Юбка,10000,Саров
36816,online,2021-10-28,51,5,29,Часы,Часы наручные,1000,Саров
39580,offline,2022-08-13,31,3,43,Одежда,Юбка,10000,Троицк
39580,offline,2022-08-13,31,1,15,Одежда,Носки,500,Троицк
76394,online,2020-05-13,44,14,17,Напитки,Сок,100,Ялта
28254,offline,2022-08-20,47,7,50,Часы,Часы настенные,3000,Серпухов
28254,offline,2022-08-20,47,9,17,Продукты,Молоко,50,Серпухов
5251,online,2020-12-28,59,4,17,Одежда,Рубашка,15000,Самара
5251,online,2020-12-28,59,7,34,Часы,Часы настенные,3000,Самара
5251,online,2020-12-28,59,9,29,Продукты,Молоко,50,Самара
39083,offline,2020-08-26,56,11,6,Продукты,Огурец,5,Сочи
39083,offline,2020-08-26,56,3,11,Одежда,Юбка,10000,Сочи
39083,offline,2020-08-26,56,10,4,Продукты,Хлеб,20,Сочи
16898,offline,2022-12-02,51,7,16,Часы,Часы настенные,3000,Севастополь
16898,offline,2022-12-02,51,10,1,Продукты,Хлеб,20,Севастополь
16898,offline,2022-12-02,51,12,16,Продукты,Круассан,50,Севастополь
16898,offline,2022-12-02,51,3,44,Одежда,Юбка,10000,Севастополь
31517,online,2020-01-16,54,13,50,Напитки,Злой кола,500,Шадринск
31517,online,2020-01-16,54,9,17,Продукты,Молоко,50,Шадринск
99062,online,2022-10-02,43,8,35,Часы,Часы напольные,500,Иваново
29569,online,2022-02-15,31,7,6,Часы,Часы настенные,3000,Заречный
58298,offline,2022-07-21,34,7,49,Часы,Часы настенные,3000,Орск
58298,offline,2022-07-21,34,12,1,Продукты,Круассан,50,Орск
73748,offline,2021-05-13,39,,,,,,Артем
5119,online,2022-12-06,47,4,8,Одежда,Рубашка,15000,Шуя
5119,online,2022-12-06,47,10,27,Продукты,Хлеб,20,Шуя
5119,online,2022-12-06,47,6,45,Часы,Часы с кукушкой,90000,Шуя
5119,online,2022-12-06,47,1,18,Одежда,Носки,500,Шуя
21334,online,2023-04-30,36,4,25,Одежда,Рубашка,15000,Архангельск
21334,online,2023-04-30,36,14,24,Напитки,Сок,100,Архангельск
21334,online,2023-04-30,36,5,46,Часы,Часы наручные,1000,Архангельск
21334,online,2023-04-30,36,15,3,Напитки,Вода,20,Архангельск
7326,offline,2021-12-24,19,15,25,Напитки,Вода,20,Томск
7326,offline,2021-12-24,19,3,50,Одежда,Юбка,10000,Томск
7326,offline,2021-12-24,19,4,12,Одежда,Рубашка,15000,Томск
7326,offline,2021-12-24,19,1,36,Одежда,Носки,500,Томск
48413,online,2021-08-21,36,14,42,Напитки,Сок,100,Вязьма
60470,online,2020-10-01,60,6,37,Часы,Часы с кукушкой,90000,Бийск
60470,online,2020-10-01,60,10,45,Продукты,Хлеб,20,Бийск
60470,online,2020-10-01,60,7,8,Часы,Часы настенные,3000,Бийск
60470,online,2020-10-01,60,2,7,Одежда,Штаны,2100,Бийск
60470,online,2020-10-01,60,3,50,Одежда,Юбка,10000,Бийск
60470,online,2020-10-01,60,13,4,Напитки,Злой кола,500,Бийск
94358,offline,2021-10-31,32,12,40,Продукты,Круассан,50,Вольск
33181,offline,2023-02-26,53,13,21,Напитки,Злой кола,500,Сарапул
33181,offline,2023-02-26,53,7,37,Часы,Часы настенные,3000,Сарапул
18048,online,2022-12-19,25,13,50,Напитки,Злой кола,500,Юрга
65219,offline,2021-10-16,8,7,50,Часы,Часы настенные,3000,Йошкар-Ола
65219,offline,2021-10-16,8,3,4,Одежда,Юбка,10000,Йошкар-Ола
32288,online,2023-02-02,41,12,34,Продукты,Круассан,50,Гудермес
32288,online,2023-02-02,41,5,39,Часы,Часы наручные,1000,Гудермес
2024,online,2021-08-25,60,3,36,Одежда,Юбка,10000,Кострома
2024,online,2021-08-25,60,12,38,Продукты,Круассан,50,Кострома
2024,online,2021-08-25,60,15,36,Напитки,Вода,20,Кострома
2024,online,2021-08-25,60,9,23,Продукты,Молоко,50,Кострома
2024,online,2021-08-25,60,10,34,Продукты,Хлеб,20,Кострома
75881,online,2020-10-18,10,10,11,Продукты,Хлеб,20,Черногорск
75881,online,2020-10-18,10,2,40,Одежда,Штаны,2100,Черногорск
75881,online,2020-10-18,10,1,11,Одежда,Носки,500,Черногорск
80291,offline,2021-08-19,48,3,43,Одежда,Юбка,10000,Ачинск
80291,offline,2021-08-19,48,12,14,Продукты,Круассан,50,Ачинск
80291,offline,2021-08-19,48,11,3,Продукты,Огурец,5,Ачинск
42567,offline,2021-09-10,37,12,10,Продукты,Круассан,50,Арзамас
42567,offline,2021-09-10,37,8,40,Часы,Часы напольные,500,Арзамас
42567,offline,2021-09-10,37,5,27,Часы,Часы наручные,1000,Арзамас
12243,offline,2022-06-25,26,2,14,Одежда,Штаны,2100,Вязьма
61990,offline,2023-04-11,40,9,32,Продукты,Молоко,50,Красноярск
61990,offline,2023-04-11,40,2,16,Одежда,Штаны,2100,Красноярск
61990,offline,2023-04-11,40,4,45,Одежда,Рубашка,15000,Красноярск
85243,online,2022-09-26,28,15,23,Напитки,Вода,20,Боровичи
85243,online,2022-09-26,28,4,46,Одежда,Рубашка,15000,Боровичи
25901,offline,2020-11-14,60,9,32,Продукты,Молоко,50,Нижний Новгород
25901,offline,2020-11-14,60,14,5,Напитки,Сок,100,Нижний Новгород
57036,offline,2021-11-07,58,3,40,Одежда,Юбка,10000,Всеволожск
84162,offline,2021-09-09,58,12,50,Продукты,Круассан,50,Асбест
38175,online,2021-05-14,51,12,20,Продукты,Круассан,50,Анжеро-Судженск
38175,online,2021-05-14,51,7,45,Часы,Часы настенные,3000,Анжеро-Судженск
1095,offline,2022-08-19,37,9,44,Продукты,Молоко,50,Тихвин
1095,offline,2022-08-19,37,13,44,Напитки,Злой кола,500,Тихвин
78299,online,2020-10-01,5,4,23,Одежда,Рубашка,15000,Грозный
86862,online,2022-10-07,52,3,32,Одежда,Юбка,10000,Чистополь
86862,online,2022-10-07,52,6,48,Часы,Часы с кукушкой,90000,Чистополь
86862,online,2022-10-07,52,10,38,Продукты,Хлеб,20,Чистополь
86862,online,2022-10-07,52,7,33,Часы,Часы настенные,3000,Чистополь
60470,online,2020-10-01,18,6,37,Часы,Часы с кукушкой,90000,Бийск
60470,online,2020-10-01,18,10,45,Продукты,Хлеб,20,Бийск
60470,online,2020-10-01,18,7,8,Часы,Часы настенные,3000,Бийск
60470,online,2020-10-01,18,2,7,Одежда,Штаны,2100,Бийск
60470,online,2020-10-01,18,3,50,Одежда,Юбка,10000,Бийск
60470,online,2020-10-01,18,13,4,Напитки,Злой кола,500,Бийск
64475,online,2020-02-04,4,9,34,Продукты,Молоко,50,Тобольск
64475,online,2020-02-04,4,3,32,Одежда,Юбка,10000,Тобольск
20435,offline,2022-09-18,14,9,2,Продукты,Молоко,50,Кемерово
20435,offline,2022-09-18,14,11,26,Продукты,Огурец,5,Кемерово
20435,offline,2022-09-18,14,12,26,Продукты,Круассан,50,Кемерово
17638,offline,2020-10-04,7,,,,,,Воркута
5191,offline,2023-03-05,40,10,42,Продукты,Хлеб,20,Хасавюрт
5191,offline,2023-03-05,40,4,45,Одежда,Рубашка,15000,Хасавюрт
5191,offline,2023-03-05,40,6,15,Часы,Часы с кукушкой,90000,Хасавюрт
5191,offline,2023-03-05,40,3,8,Одежда,Юбка,10000,Хасавюрт
98129,online,2021-10-29,32,8,49,Часы,Часы напольные,500,Благовещенск (Амурская область)
15843,offline,2021-07-04,56,9,38,Продукты,Молоко,50,Саров
94871,offline,2021-07-21,51,15,5,Напитки,Вода,20,Гуково
94871,offline,2021-07-21,51,1,49,Одежда,Носки,500,Гуково
94871,offline,2021-07-21,51,3,3,Одежда,Юбка,10000,Гуково
98703,online,2020-11-18,12,3,7,Одежда,Юбка,10000,Гусь-Хрустальный
98703,online,2020-11-18,12,7,33,Часы,Часы настенные,3000,Гусь-Хрустальный
12050,offline,2023-01-24,59,,,,,,Альметьевск
92836,online,2021-09-16,6,14,43,Напитки,Сок,100,Черемхово
24720,offline,2021-10-09,15,3,38,Одежда,Юбка,10000,Тимашевск
45996,online,2021-03-29,29,3,16,Одежда,Юбка,10000,Заречный
30165,offline,2021-10-13,30,15,38,Напитки,Вода,20,Екатеринбург
61990,offline,2023-04-11,2,9,32,Продукты,Молоко,50,Красноярск
61990,offline,2023-04-11,2,2,16,Одежда,Штаны,2100,Красноярск
61990,offline,2023-04-11,2,4,45,Одежда,Рубашка,15000,Красноярск
23597,online,2020-01-24,43,13,29,Напитки,Злой кола,500,Гатчина
23597,online,2020-01-24,43,9,40,Продукты,Молоко,50,Гатчина
58022,online,2021-01-26,6,4,46,Одежда,Рубашка,15000,Шахты
58022,online,2021-01-26,6,10,1,Продукты,Хлеб,20,Шахты
58022,online,2021-01-26,6,1,47,Одежда,Носки,500,Шахты
58022,online,2021-01-26,6,9,34,Продукты,Молоко,50,Шахты
58022,online,2021-01-26,6,11,31,Продукты,Огурец,5,Шахты
27518,offline,2020-06-21,8,11,4,Продукты,Огурец,5,Ессентуки
27518,offline,2020-06-21,8,10,27,Продукты,Хлеб,20,Ессентуки
88567,offline,2020-03-24,35,3,17,Одежда,Юбка,10000,Симферополь
88567,offline,2020-03-24,35,10,10,Продукты,Хлеб,20,Симферополь
88567,offline,2020-03-24,35,5,28,Часы,Часы наручные,1000,Симферополь
88567,offline,2020-03-24,35,14,39,Напитки,Сок,100,Симферополь
97899,online,2022-05-17,56,6,46,Часы,Часы с кукушкой,90000,Электросталь
97899,online,2022-05-17,56,9,17,Продукты,Молоко,50,Электросталь
97899,online,2022-05-17,56,12,1,Продукты,Круассан,50,Электросталь
5139,online,2022-06-28,31,2,9,Одежда,Штаны,2100,Кузнецк
5139,online,2022-06-28,31,14,10,Напитки,Сок,100,Кузнецк
1868,offline,2022-05-01,39,6,31,Часы,Часы с кукушкой,90000,Михайловка
1868,offline,2022-05-01,39,8,24,Часы,Часы напольные,500,Михайловка
1868,offline,2022-05-01,39,1,4,Одежда,Носки,500,Михайловка
53264,offline,2021-01-08,29,6,20,Часы,Часы с кукушкой,90000,Якутск
53264,offline,2021-01-08,29,5,39,Часы,Часы наручные,1000,Якутск
70927,online,2021-09-05,39,11,46,Продукты,Огурец,5,Астрахань
70927,online,2021-09-05,39,1,16,Одежда,Носки,500,Астрахань
70927,online,2021-09-05,39,10,46,Продукты,Хлеб,20,Астрахань
